,Recipe Name,Prepare Time,Cook Time,Total Time,RecipeID
11139,Portuguese Lemon Bavarois Recipe ,20,20,190,24686
11140,Chocolate Orange Flavored Mousse Recipe ,20,10,480,24687
11141,Ice Cream Tiramisu Cake Recipe ,30,5,180,24688
11142,Honey and Nut Ice Cream Recipe ,20,20,480,24689
11143,Chocolate,30,11,41,24690
11144,Basic Truffles Recipe ,10,10,110,24691
11145,Apple Fritters II Recipe ,15,10,30,24692
11146,Apple Strudel Dessert Recipe ,10,30,40,24693
11147,'Bertha''s Blueberry Dumplings Recipe ',15,20,45,24695
11148,Famous Hot Fudge Topping Recipe ,5,10,15,24696
11149,Licorice Caramels Recipe ,10,30,180,24697
11150,Chocolate Covered Cherries Recipe ,60,NULL,60,24698
11151,Rum Raisin Ice Cream Recipe ,30,NULL,240,24699
11152,Vanilla Ice Cream IX Recipe ,15,NULL,60,24701
11153,Bavarian Mints Recipe ,15,25,40,24702
11154,Caramel Sauce Recipe ,NULL,180,180,24703
11155,Seven Layer Gelatin Salad Recipe ,70,NULL,385,24704
11156,Bananas Foster II Recipe ,5,15,20,24705
11157,Taco Pie II Recipe ,10,30,40,24706
11158,Yummy Spinach Dip Recipe ,15,NULL,495,24707
11159,Veggie Pate Recipe ,15,60,75,24708
11160,Indian Saffron Rice Recipe ,5,20,25,24709
11161,Ginger Veggie Stir,25,15,40,24712
11162,Texas Hotdog Sauce Recipe ,10,30,40,24713
11163,Ultimate Cheese Spread Recipe ,5,NULL,5,24716
11164,Texas Caviar I Recipe ,15,NULL,75,24720
11165,Stuffed Jalapenos II Recipe ,30,4,154,24722
11166,Raw Candy Recipe ,20,NULL,20,24723
11167,Easy Mexican Rice Recipe ,5,60,80,24724
11168,Texas Caviar II Recipe ,5,NULL,5,24725
11169,Spinach Appetizers Recipe ,20,20,160,24726
11170,Stack of Onion Rings Recipe ,20,20,40,24727
11171,Game Day Sausage Snacks Recipe ,15,5,20,24728
11172,Sweet and Sour Hotdogs Recipe ,15,15,30,24729
11173,Sun,45,NULL,525,24730
11174,Striped Pesto Dip Recipe ,15,NULL,15,24731
11175,Warm Blue Cheese Dip with Garlic and Bacon Recipe ,30,30,60,24732
11176,Yogurt Spinach Dip Recipe ,10,NULL,10,24733
11177,Zesty Bean Dip Recipe ,5,20,25,24734
11178,Mexican Salsa II Recipe ,15,15,30,24735
11179,Blueberry Brie Recipe ,5,15,20,24736
11180,Chili Bean Dip Recipe ,5,20,25,24737
11181,Nacho Cheese Sauce Recipe ,10,15,25,24738
11182,Artichoke Crab Dip Recipe ,15,30,45,24739
11183,Pumpkin Fluff Dip  Recipe ,5,NULL,5,24740
11184,Cornbread Stuffing With Sausage Recipe ,10,60,70,24741
11185,Green Beans With a Twist Recipe ,10,10,20,24742
11186,Spicy Collard Greens Recipe ,15,45,60,24744
11187,Sweet Green Bean Bundles Recipe ,10,45,55,24745
11188,Baked Cream Corn Recipe ,10,60,70,24746
11189,Freezer Persimmon Jam Recipe ,10,30,40,24747
11190,Spicy Spinach Recipe ,5,20,25,24751
11191,Stuffed Potatoes Recipe ,15,90,105,24754
11192,Famous Potatoes Recipe ,10,45,55,24755
11193,Down Home Baked Beans Recipe ,10,75,85,24758
11194,Cranberry Apple Casserole Recipe ,5,40,45,24762
11195,Green Beans with Bacon Dressing Recipe ,5,25,30,24763
11196,Slow Cooker Sweet and Sour Kielbasa Recipe ,10,330,340,24764
11197,'Mom''s Baked Beans II Recipe ',15,140,155,24765
11198,Yam Casserole Recipe ,15,35,50,24766
11199,Twice Baked Sweet Potatoes Recipe ,15,65,80,24767
11200,Honey Butter Recipe ,10,NULL,10,24768
11201,Orange Glazed Carrots Recipe ,5,15,20,24773
11202,Confetti Scalloped Potatoes Recipe ,10,45,55,24774
11203,Roasted Garlic Mashed Potatoes Recipe ,10,60,70,24775
11204,Super Easy Slow Cooker Chicken Recipe ,15,180,195,24776
11205,Hearts and Gizzards (Giblets)  Recipe ,15,45,60,24777
11206,Garlic Creamed Chicken Recipe ,5,60,65,24783
11207,Quick Chicken with Asparagus and Provolone Recipe ,15,15,30,24784
11208,Pita Parcels Recipe ,10,5,15,24785
11209,Slow Cooker Chicken Parisienne Recipe ,10,480,490,24786
11210,Perfect Pineapple Orange Chicken Recipe ,10,90,100,24787
11211,Gumbo Style Chicken Creole Recipe ,15,45,60,24789
11212,Chicken Savoy Recipe ,10,60,70,24790
11213,Easy Slow Cooker Chicken Wings Recipe ,5,300,305,24791
11214,Orange Chicken Recipe ,10,20,30,24792
11215,Lemon Chicken III Recipe ,30,30,720,24793
11216,Slow Cooker Chicken Curry Recipe ,20,480,500,24794
11217,Spiced Chicken Loaf Recipe ,NULL,NULL,NULL,24796
11218,'Karen''s Slow Cooker Pizza Chicken Recipe ',20,480,500,24798
11219,Chicken Pepper Steak Recipe ,15,30,45,24800
11220,'Gramma B''s Broccoli Casserole Recipe ',15,45,60,24802
11221,Nacho Pie Recipe ,5,15,20,24803
11222,Smoked Turkey Tortilla Wraps Recipe ,10,10,20,24806
11223,Cheesy Meatloaf Recipe ,15,60,75,24807
11224,Fatoosh Recipe ,20,10,30,24808
11225,Wonderful Raspberry Walnut Dinner Salad Recipe ,10,NULL,10,24809
11226,Hot Spinach Salad Recipe ,20,10,30,24811
11227,Taco Salad with Ranch Dressing Recipe ,15,15,30,24812
11228,Confetti Coleslaw Recipe ,15,NULL,135,24813
11229,Zigeunersalat or Gypsy Salad Recipe ,15,20,35,24815
11230,Waldorf Cabbage Salad Recipe ,20,NULL,20,24816
11231,Russian Style Creamy Salad Dressing Recipe ,5,NULL,485,24817
11232,Roasted Potato and Garlic Salad Recipe ,15,30,45,24818
11233,Hawaiian Coleslaw Recipe ,10,NULL,40,24819
11234,Avocado Salad with Orange,25,20,45,24820
11235,Tropical Salad with Pineapple Vinaigrette Recipe ,20,10,30,24821
11236,'Carol''s Chicken Salad Recipe ',20,NULL,20,24822
11237,Hot Spinach and Artichoke Salad Recipe ,20,10,30,24823
11238,Summertime Tropical Fruit Salad Recipe ,10,NULL,10,24824
11239,Chicken Salad Balsamic Recipe ,15,NULL,15,24825
11240,Lemon,15,NULL,1455,24826
11241,'Jack Wilson''s Slaw Dressing Recipe ',15,NULL,60,24827
11242,Rainbow Fruit Salad Recipe ,20,NULL,20,24828
11243,Simply Marinated Mushrooms Recipe ,15,10,505,24829
11244,'Bob''s Salad Dressing Recipe ',5,NULL,5,24830
11245,Autumn Apple Salad II Recipe ,10,NULL,10,24832
11246,Black Bean and Couscous Salad Recipe ,30,NULL,35,24833
11247,Champagne Salad Recipe ,15,NULL,255,24834
11248,Creamy Italian Dressing II Recipe ,5,NULL,5,24835
11249,Crabby Orange Salad Recipe ,10,NULL,10,24837
11250,Lobster Salad Recipe ,20,NULL,30,24838
11251,Crazy Chicken Recipe ,20,10,30,24839
11252,Crunchy Wheat and Rye Recipe ,5,180,185,24842
11253,Southwestern Style Chalupas Recipe ,5,480,485,24846
11254,Easiest BBQ Pork Chops Recipe ,10,360,370,24848
11255,Oven Baked BBQ Ribs Recipe ,30,180,210,24849
11256,Pork Chops in Red Sauce Recipe ,10,60,70,24850
11257,Stovetop Pork Chops and Potatoes Recipe ,20,45,65,24852
11258,Orange Salad Recipe ,10,NULL,250,24854
11259,'Mom''s Pumpkin Pie Recipe ',5,55,120,24855
11260,Lamb and Squash Recipe ,15,45,60,24856
11261,Cranberry Salad with Grapes Recipe ,30,NULL,750,24857
11262,'Angela''s Potatoes Recipe ',20,90,110,24858
11263,Basic Yummy Stuffing Recipe ,15,45,60,24859
11264,Cranberry Grape Salad Recipe ,20,NULL,80,24860
11265,Persimmon Gelatin Salad Recipe ,15,NULL,285,24861
11266,Cranberry Walnut Relish II Recipe ,10,45,235,24862
11267,Tangy Cranberry Sauce  Recipe ,5,15,30,24863
11268,Simple Delicious Salad Recipe ,30,NULL,30,24864
11269,Philly Steak Salad Recipe ,30,15,45,24865
11270,'Darra''s Famous Tuna Waldorf Salad Sandwich Filling Recipe ',15,5,20,24866
11271,Grilled Romaine Salad Recipe ,30,160,190,24867
11272,Blue Cheese Coleslaw Recipe ,10,NULL,10,24868
11273,Fresh Spinach Salad Recipe ,20,20,40,24869
11274,Marinated Carrot Salad Recipe ,20,10,270,24870
11275,Beef Samosas Recipe ,20,20,40,24871
11276,Poppyseed Dressing Recipe ,15,NULL,15,24872
11277,Casa Dressing Recipe ,5,NULL,5,24873
11278,Mushroom Salad II Recipe ,10,NULL,130,24874
11279,Baked Cornish Game Hens Recipe ,30,90,120,24876
11280,Southwestern Chicken Salad Recipe ,45,NULL,45,24877
11281,BBQ Chicken Pizza Recipe ,30,15,45,24878
11282,Peanutty Pea Salad Recipe ,15,NULL,45,24879
11283,Denise Salad Number One Recipe ,10,NULL,10,24880
11284,Beer Cheese Dip II Recipe ,20,NULL,20,24883
11285,'Grandma''s  French Dressing Recipe ',5,NULL,5,24885
11286,Sausage Stuffed Mushrooms II Recipe ,20,3,23,24886
11287,Sauerkraut Relish Recipe ,15,NULL,495,24887
11288,Meal,25,NULL,25,24888
11289,Hot Lips Chicken Recipe ,20,25,45,24889
11290,Roquefort Dressing II Recipe ,5,NULL,5,24890
11291,Zinfandel Salad Or Slaw Dressing Recipe ,15,NULL,30,24891
11292,Hot Cheesy Spinach Dip Recipe ,20,20,40,24892
11293,Strawberry Cream Salad Recipe ,15,25,60,24893
11294,Springtime Ham and Spinach Salad Recipe ,15,NULL,15,24894
11295,Green Goddess Chive Dressing Recipe ,10,10,20,24895
11296,Sweet and Sour Slaw Recipe ,20,NULL,260,24896
11297,Santa Fe Rice Salad Recipe ,30,NULL,60,24897
11298,Chicken Supreme IV Recipe ,15,40,55,24898
11299,Cinnamon Snack Mix Recipe ,10,10,20,24899
11300,Crabby Cream Cheese Wontons Recipe ,30,20,50,24900
11301,Blue Cheese Dip II Recipe ,15,NULL,15,24901
11302,Saucy Chicken Dip Recipe ,20,25,45,24902
11303,'Carrie''s Bruschetta Appetizer Recipe ',20,5,25,24903
11304,Sauerkraut Sausage Balls Recipe ,30,20,170,24904
11305,Baked Brie with Mushrooms and Almonds Recipe ,10,20,30,24905
11306,Raspberry Salsa Recipe ,10,NULL,70,24906
11307,Moutabel Recipe ,20,30,50,24907
11308,Goat Cheese Risotto Balls Recipe ,10,40,50,24908
11309,Tuna Ball Recipe ,15,NULL,15,24909
11310,Far East Tuna (Canapes) Recipe ,14,1,15,24910
11311,Avocado and Sun,20,25,45,24911
11312,Ham Roll Ups II Recipe ,20,NULL,20,24912
11313,Fantastic Gorgonzola and White Wine Cheese Ball Recipe ,10,NULL,370,24913
11314,Pumpernickel Spinach Dip II Recipe ,15,NULL,15,24914
11315,Hot Spinach and Artichoke Dip Recipe ,10,20,30,24915
11316,New York System Hot Wiener Sauce II Recipe ,15,30,45,24916
11317,Quick and Easy Crab Rangoon Dip Recipe ,15,5,20,24917
11318,Cold Shrimp Dip Recipe ,10,NULL,10,24918
11319,Junk Dip Recipe ,10,20,30,24919
11320,Hot Clam Dip III Recipe ,10,30,40,24920
11321,Chili Dip Recipe ,5,5,10,24921
11322,Herb Biscuits Recipe ,15,15,30,24922
11323,Chili Cheese Dip IV Recipe ,15,5,20,24923
11324,Pineapple Horseradish Sauce Recipe ,5,NULL,5,24924
11325,Cheesy Onion Roll,15,NULL,75,24925
11326,Tofu and Red Pepper Spread Recipe ,10,NULL,70,24926
11327,Absolutely the Best Nacho Dip Ever Recipe ,20,NULL,140,24927
11328,Light Wheat Rolls Recipe ,30,15,185,24929
11329,Lower Fat Banana Bread II Recipe ,15,60,75,24930
11330,Nutty Banana Bread Recipe ,15,45,60,24931
11331,Whole Wheat Beer Bread Recipe ,10,50,60,24932
11332,Yellow Fever Bread Recipe ,25,45,430,24935
11333,Apple Slices Brown Betty Recipe ,30,60,90,24939
11334,Snow Ice Cream I Recipe ,15,NULL,15,24940
11335,Orange Sherbet II Recipe ,30,NULL,120,24941
11336,Chewy Chocolate Candies Recipe ,45,NULL,45,24942
11337,Chocolate Banana Bread Pudding Recipe ,20,60,80,24943
11338,Snow Ice Cream II Recipe ,20,NULL,20,24944
11339,Cheese Filling Recipe ,10,NULL,10,24945
11340,Apple,15,40,55,24946
11341,Coconut Brittle Recipe ,5,10,75,24947
11342,Never,15,5,60,24948
11343,Chocolate Dipping Sauce Recipe ,5,20,60,24949
11344,Soda Pop Ice Cream Recipe ,5,NULL,5,24950
11345,Toffee Sauce Recipe ,10,5,20,24951
11346,Caramel Popcorn Recipe ,30,60,90,24952
11347,Banana Bread Crumb Pudding Recipe ,15,30,45,24953
11348,Coconut Candies Recipe ,20,20,60,24954
11349,'Aunt Bill''s Brown Candy Recipe ',30,45,120,24955
11350,Caramels I Recipe ,45,45,90,24956
11351,Caramels II Recipe ,45,45,90,24957
11352,Virginia Apple Pudding Recipe ,10,30,40,24958
11353,Snowy Pudding Recipe ,20,NULL,90,24959
11354,Lemon Poppy Seed Quick Cake Recipe ,15,45,60,24962
11355,Peachy Cake Recipe ,20,45,65,24963
11356,Super Duper Easy Apple Cake Recipe ,15,40,55,24964
11357,Gateau Africaine Recipe ,30,90,120,24965
11358,Autumn Apple Blender Cake Recipe ,15,35,60,24967
11359,Ninety,4,35,5760,24968
11360,Carrot Cake XII Recipe ,30,40,90,24969
11361,Brandy Simple Syrup Recipe ,10,5,15,24970
11362,Chocolate Muck Muck Cake Recipe ,20,7,30,24971
11363,'David''s Yellow Cake Recipe ',20,30,50,24972
11364,Easy Platz (Coffee Cake) Recipe ,10,25,35,24973
11365,Whiskey Cake II Recipe ,15,50,65,24977
11366,Chocolate Mocha Liqueur Cake II Recipe ,30,60,90,24978
11367,Magic Fruitcake Recipe ,30,90,120,24979
11368,'Oma''s Cottage Cheesecake Recipe ',10,60,70,24981
11369,Party Cake Topping Recipe ,10,NULL,10,24982
11370,Quick Pour Fondant Icing Recipe ,5,10,25,24984
11371,'The Cake That Doesn''t Last Recipe ',30,75,105,24986
11372,Ukrainian Prune Torte Recipe ,45,20,95,24987
11373,Yellow Cake Recipe ,15,45,70,24990
11374,Zucchini Chocolate Chip Cupcakes Recipe ,30,30,60,24991
11375,Banana Cake IX Recipe ,30,30,60,24992
11376,Baby Food Cake Bars Recipe ,30,30,60,24993
11377,Cakey Cheesecake Recipe ,30,60,90,24994
11378,Easter Simnel Cake Recipe ,30,150,200,24995
11379,Fluffy Two Step Cheesecake II Recipe ,10,NULL,10,24996
11380,'Hazel''s Chocolate Cake Recipe ',15,35,55,24997
11381,Japanese Green Tea Petits Fours Recipe ,30,60,90,24998
11382,Lazy Daisy Cake III Recipe ,30,30,60,24999
11383,'Nita''s Applesauce and Bourbon Cake Recipe ',30,240,270,25000
11384,Old Fashioned German Cheesecake Recipe ,30,60,210,25001
11385,'Pat''s Award Winning Carrot Cake Recipe ',45,50,105,25002
11386,Queen Elizabeth Cake II Recipe ,10,50,60,25003
11387,Whipped Cream Frosting Recipe ,15,NULL,15,25004
11388,Sock it to Me Cake V Recipe ,30,90,120,25006
11389,The Extreme Cherry Cake Recipe ,20,45,105,25007
11390,White Cake Frosting II Recipe ,5,NULL,5,25008
11391,Brownies V Recipe ,10,45,60,25009
11392,Chewy Oatmeal Cookies II Recipe ,15,10,30,25022
11393,Chocolate Oatmeal Drop Cookies Recipe ,15,10,60,25024
11394,Cherry Chews Recipe ,30,35,65,25025
11395,Peanut Butter Fingers II Recipe ,10,15,25,25029
11396,Caramel Bars Recipe ,20,12,35,25030
11397,Chewy Chocolate Peanut Bars Recipe ,20,NULL,1000,25031
11398,Cinnamon Crunch Bars Recipe ,5,15,20,25035
11399,Chocolate Chip Crumble Recipe ,10,20,30,25042
11400,Disappearing Marshmallow Brownies II Recipe ,15,20,45,25050
11401,Double Fudge Brownie Mix Recipe ,10,40,60,25051
11402,Date Bars II Recipe ,20,25,45,25053
11403,Dessert Bars Recipe ,15,30,45,25054
11404,Gooey Bars Recipe ,10,35,55,25061
11405,Easy Butter Cookies II Recipe ,10,10,30,25062
11406,'Great Grandma''s Nut Butter Balls Recipe ',15,15,30,25063
11407,Greek Butter Cookies Recipe ,10,10,20,25064
11408,No Butter Choco,15,15,30,25081
11409,Oatmeal Cookie Mix II Recipe ,10,8,60,25084
11410,Hello Dollies II Recipe ,10,20,30,25089
11411,Jammin Good Bars Recipe ,15,40,55,25090
11412,Lemon Square Bars Recipe ,20,50,70,25091
11413,Muesli Bars II Recipe ,15,NULL,45,25094
11414,Nanaimo Bars III Recipe ,30,NULL,30,25095
11415,Italian Chocolate Chip Cookies Recipe ,30,20,50,25097
11416,Jam Filled Butter Cookies Recipe ,30,10,40,25100
11417,Macaroons Con Peanut Butter Recipe ,15,5,30,25101
11418,'Lauren''s Sugar and Spice Black Pepper Cookies Recipe ',20,10,45,25103
11419,'Ma Ma''s Sugar Cookies Recipe ',5,10,15,25105
11420,Old Fashioned Sugar Cookies II Recipe ,15,5,45,25106
11421,Peanut Butter and Chocolate Balls Recipe ,10,10,500,25108
11422,'Peanut Butter Cereal O''s Recipe ',5,3,8,25115
11423,Peanut Butter Chip Cookies II Recipe ,10,10,30,25117
11424,Pudding No,20,10,30,25121
11425,Potato Chip Cookies VII Recipe ,10,15,30,25127
11426,Chop Suey Recipe ,25,20,45,25136
11427,Bean and Beef Shaloupias Recipe ,30,30,540,25141
11428,Pastrami Chicken Bake Recipe ,30,30,60,25143
11429,Mexican Casserole Recipe ,15,15,30,25145
11430,Upside Down Pizza Recipe ,35,20,55,25146
11431,'Sarge''s EZ Pulled Pork BBQ Recipe ',10,480,490,25147
11432,Roasted Pork Tenderloin Recipe ,10,180,190,25148
11433,Pork Chops for the Slow Cooker Recipe ,5,360,365,25150
11434,Lemon Chicken Salad Recipe ,15,NULL,15,25152
11435,Tri,20,NULL,20,25153
11436,Spinach Salad with Curry Vinaigrette Recipe ,45,NULL,45,25154
11437,Red Skinned Potato Salad Recipe ,60,NULL,120,25155
11438,"Tomato, Cucumber and Red Onion Salad with Mint Recipe ",15,NULL,75,25156
11439,New Twist To An Old Favorite Recipe ,15,NULL,15,25157
11440,Best Chicken Salad Ever II Recipe ,30,NULL,240,25158
11441,'Hammin'' Up The Waldorf Recipe ',20,NULL,260,25159
11442,Summer Corn Salad Recipe ,25,20,45,25160
11443,Tangy Pickled Mushrooms Recipe ,20,20,40,25161
11444,'Betsy''s Mandarin Orange Salad Recipe ',25,NULL,25,25162
11445,Lime Grilled Chicken Caesar Salad Recipe ,45,NULL,75,25163
11446,Lime Fruit Salad in a Mold Recipe ,25,NULL,265,25164
11447,Wilted Spinach Salad Recipe ,30,15,45,25165
11448,Spring Pea Medley with Edible Bowl Recipe ,15,5,20,25166
11449,Sweet and Sour Chicken Salad Recipe ,15,NULL,15,25167
11450,Salata Recipe ,20,NULL,20,25168
11451,French Dressing II Recipe ,10,NULL,10,25169
11452,Chicken Salad II Recipe ,30,NULL,30,25170
11453,Italian Dressing Mix Recipe ,5,NULL,5,25171
11454,Blueberry Party Salad Recipe ,30,NULL,90,25173
11455,Blue Cheese Potato Salad Recipe ,30,15,45,25174
11456,"Cabbage, Tomato and Onion Salad Recipe ",20,NULL,20,25175
11457,Simple Caesar Salad Dressing Recipe ,5,NULL,5,25176
11458,Carrot and Raisin Salad II Recipe ,30,NULL,30,25177
11459,Chicken Curried Salad Recipe ,30,NULL,30,25178
11460,Coleslaw II Recipe ,30,NULL,30,25179
11461,Creamy Fruit Salad III Recipe ,30,NULL,30,25180
11462,Creamy Orange,10,NULL,10,25181
11463,Fruit Dip VII Recipe ,5,NULL,5,25182
11464,Slow Cooker Chicken Creole Recipe ,10,720,730,25184
11465,Chicken Alfredo Pizza Recipe ,30,20,50,25189
11466,Mushroom in the Middle Meatloaf Recipe ,10,50,60,25190
11467,Quick Turkey and Rice Recipe ,10,20,30,25191
11468,Dairy,20,60,80,25192
11469,Italian Meatballs Recipe ,75,240,315,25193
11470,Waikiki Meatballs Recipe ,20,25,45,25197
11471,The Best Meatloaf Recipe ,15,60,80,25198
11472,"Beef, Green Chili and Tomato Stew Recipe ",20,150,180,25201
11473,Beef Stroganoff III Recipe ,30,60,100,25202
11474,Brown Sugar Meatloaf Recipe ,20,60,90,25203
11475,Cinnamon Bran Muffins Recipe ,15,30,45,25208
11476,Applesauce Doughnuts Recipe ,15,15,30,25211
11477,Overnight Bubble Bread Recipe ,5,20,35,25221
11478,Super,2,5,7,25223
11479,Creamy Apple Cinnamon Raisin Oatmeal Recipe ,5,10,15,25225
11480,'Nancy''s Pumpkin Butter Recipe ',10,NULL,760,25230
11481,Raisin Sauce Recipe ,5,20,25,25232
11482,Onions in Raisin Sauce Recipe ,5,30,35,25233
11483,Garlic Cheese Grits with Shrimp Recipe ,20,20,40,25235
11484,Honey Ginger Carrots Recipe ,20,10,30,25237
11485,Jo Jo Potatoes Recipe ,30,20,50,25238
11486,Asparagus with Brie Recipe ,15,15,30,25240
11487,'Vicki''s Hush Puppies Recipe ',10,30,40,25241
11488,Baked Tomatoes Oregano Recipe ,15,20,35,25243
11489,'Chris'' Kraut Recipe ',10,20,30,25244
11490,'Mom''s Dill Sauce Recipe ',5,NULL,35,25245
11491,Sesame Green Beans Recipe ,5,25,30,25246
11492,Rice with Almonds and Raisins Recipe ,5,20,25,25247
11493,Easiest Mushroom Sauce Recipe ,10,10,20,25250
11494,Coconut Carrots Recipe ,10,20,30,25252
11495,Festive Wild Rice Recipe ,5,20,25,25253
11496,'Amy''s Sausage Apple Pie Recipe ',20,30,50,25254
11497,'Sunshine''s Company Potatoes Recipe ',20,30,50,25255
11498,Brown Sugar Chops Recipe ,5,60,65,25260
11499,Ketchup Recipe ,20,240,260,25261
11500,'Grandma Newman''s Potato and Sausage Stuffing Recipe ',30,45,75,25264
11501,Marinated Cauliflower Recipe ,20,NULL,750,25266
11502,Zucchini Saute Recipe ,15,15,30,25267
11503,'Maria''s Spanish Rice Recipe ',10,20,30,25268
11504,Egg Foo Young Recipe ,30,15,45,25270
11505,Spinach Balls Recipe ,10,20,30,25273
11506,Plum Sauce Recipe ,5,15,20,25274
11507,Sweet Potato Balls Recipe ,20,20,40,25278
11508,'Amy''s Spicy Beans and Rice Recipe ',5,40,45,25279
11509,Portobello Stacks Recipe ,20,30,50,25281
11510,Apple Butter the Easy Way Recipe ,10,20,30,25282
11511,Green Bean and Mushroom Medley Recipe ,20,15,35,25285
11512,Broccoli Cheese Casserole Recipe ,30,30,60,25286
11513,Cauliflower Casserole Recipe ,15,30,45,25289
11514,Cottage Cheese Squares Recipe ,5,40,55,25290
11515,Chile Rice Casserole Recipe ,5,25,30,25291
11516,Stuffed Acorn Squash Recipe ,10,60,70,25294
11517,Corn and Rice Medley Recipe ,5,25,30,25296
11518,Pasta Strega Nonna Recipe ,10,10,20,25297
11519,Shell,35,10,45,25305
11520,Tofu and Veggies in Peanut Sauce Recipe ,10,10,20,25312
11521,'Paula''s Polenta with Mushroom Topping Recipe ',5,30,35,25315
11522,Saffron Rice with Raisins and Cashews Recipe ,5,25,30,25319
11523,Eggplant Parmesan II Recipe ,25,35,60,25321
11524,Potato Dumplings Recipe ,30,20,50,25324
11525,Faux Meat Balls Recipe ,10,30,40,25326
11526,Vegan Chili Recipe ,10,30,40,25330
11527,American,5,30,35,25331
11528,Layered Taco Dip Recipe ,15,NULL,15,25334
11529,Parmesan and Broccoli Stuffed Potatoes Recipe ,25,30,55,25337
11530,Agedashi,10,5,15,25338
11531,Bold Vegan Chili Recipe ,20,240,260,25339
11532,Chinese Peppered Green Beans Recipe ,10,3,13,25342
11533,Dolmathes Recipe ,45,45,90,25344
11534,"Eggplant, Zucchini and Sweet Red Pepper Stew Recipe ",20,60,80,25347
11535,Crab Brunch Casserole Recipe ,15,60,75,25353
11536,Italian Style Brunch Cakes Recipe ,10,20,30,25355
11537,Blueberry Spread Recipe ,10,15,735,25357
11538,Homemade Mustard Recipe ,5,185,410,25358
11539,Portuguese Favas Recipe ,15,30,45,25361
11540,Better Slow Cooker Robust Chicken Recipe ,5,480,485,25362
11541,Slow Cooker Chicken with Mushroom Wine Sauce Recipe ,10,360,370,25363
11542,'Aimee''s Quick Chicken Recipe ',5,30,35,25364
11543,The Original Home,15,10,30,25366
11544,Animal Crackers Recipe ,30,10,42,25367
11545,Authentic Hungarian Goulash Recipe ,20,210,230,25369
11546,Habanero Hellfire Chili Recipe ,30,90,120,25370
11547,Lime Chicken Soft Tacos Recipe ,20,30,50,25371
11548,Pizza Sauce I Recipe ,5,5,10,25401
11549,Toads in the Hole II Recipe ,15,30,45,25404
11550,Reuben Casserole Recipe ,15,30,45,25407
11551,Hedgehogs Recipe ,15,30,45,25408
11552,Hamburger Hash Recipe ,15,30,45,25409
11553,'Hunter''s Hash Recipe ',10,35,45,25410
