amount,unit,recipe_id,ingredient_id
0.5,cup,7163,69
0.5,cup,7163,66
1,teaspoon,7163,19
0.25,teaspoon,7163,3
0.5,cup,7163,28
1,cup,7163,2
2,NULL,7163,4
1,cup,7163,64
1,teaspoon,7165,114
0.666666667,cup,7165,11
2,tablespoons,7165,58
1,NULL,7165,27
0.25,cup,7165,37
0.25,teaspoon,7165,3
2,tablespoons,7165,56
2,cups,7165,6
1,pinch,7165,19
1,teaspoon,7165,76
1.5,teaspoons,7165,80
0.75,cup,7165,17
1,NULL,7166,232
0.5,cup,7166,123
0.75,cup,7166,233
2,tablespoons,7166,10
0.5,cup,7166,16
2,cups,7166,118
1,tablespoon,7166,234
0.75,teaspoon,7166,7
0.25,teaspoon,7166,3
0.5,cup,7166,235
0.5,cup,7166,236
3,NULL,7167,4
2,cups,7167,2
1,cup,7167,10
0.333333333,cup,7167,53
1.5,teaspoons,7167,12
2,cups,7167,82
3,cups,7167,6
1,teaspoon,7167,19
0.5,teaspoon,7167,7
1,teaspoon,7167,3
0.25,teaspoon,7167,18
0.25,teaspoon,7167,21
0.25,teaspoon,7167,65
0.25,teaspoon,7167,63
2,NULL,7170,231
3,cups,7170,6
0.5,teaspoon,7170,19
0.5,teaspoon,7170,3
3,teaspoons,7170,7
2,NULL,7170,4
0.5,cup,7170,37
1,cup,7170,2
3,teaspoons,7170,18
2,tablespoons,7170,17
2,tablespoons,7170,25
1,package,7171,0
0.5,cup,7171,1
1,NULL,7171,230
2,cups,7171,6
1,pinch,7171,3
4,tablespoons,7171,10
6,cups,7172,196
6,cups,7172,180
3,cups,7172,28
9,cups,7172,2
12,NULL,7172,4
12,cups,7172,26
15,cups,7172,6
5,tablespoons,7172,19
1,tablespoon,7172,3
12,cups,7172,180
0.5,cup,7173,1
1,tablespoon,7173,2
2.25,teaspoons,7173,0
0.25,teaspoon,7173,19
1.5,teaspoons,7173,1
0.75,cup,7173,55
0.5,teaspoon,7173,3
2.5,cups,7173,34
2,tablespoons,7173,42
3.25,cups,7174,6
1,cup,7174,138
1,tablespoon,7174,7
0.5,teaspoon,7174,3
5,tablespoons,7174,134
1,cup,7174,237
1,tablespoon,7174,151
1,cup,7174,238
1.75,cups,7175,6
1,tablespoon,7175,7
0.5,teaspoon,7175,3
0.75,cup,7175,2
0.5,cup,7175,239
2,NULL,7175,4
0.75,cup,7175,64
0.25,cup,7175,240
6,slices,7177,241
2,tablespoons,7177,5
0.5,cup,7177,17
4,NULL,7177,4
2,cups,7177,11
0.75,cup,7177,2
1,teaspoon,7177,18
1,teaspoon,7177,12
1,cup,7178,1
1.5,teaspoons,7178,3
2,tablespoons,7178,2
3,cups,7178,34
2.25,teaspoons,7178,0
3,quarts,7178,196
3,tablespoons,7178,2
1,tablespoon,7178,42
1,NULL,7178,88
3,tablespoons,7178,8
2.25,teaspoons,7179,0
1.5,cups,7179,1
0.5,cup,7179,2
1,teaspoon,7179,3
2,NULL,7179,4
1,cup,7179,242
7,cups,7179,6
0.25,cup,7179,28
1,quart,7179,243
0.25,NULL,7179,15
0.75,cup,7180,137
1,NULL,7180,27
2,tablespoons,7180,40
2,teaspoons,7180,10
0.333333333,cup,7180,138
0.75,teaspoon,7180,3
1,teaspoon,7180,19
1.5,tablespoons,7180,2
2,cups,7182,6
3,teaspoons,7182,7
0.5,teaspoon,7182,3
0.25,cup,7182,28
0.25,cup,7182,2
1,NULL,7182,27
1,cup,7182,11
1.333333333,cups,7183,35
1.333333333,cups,7183,6
0.25,cup,7183,10
1,teaspoon,7183,19
0.5,teaspoon,7183,3
0.75,cup,7183,26
10,cups,7184,6
0.5,cup,7184,7
0.25,cup,7184,2
2,teaspoons,7184,3
2,cups,7184,28
3,NULL,7185,4
1,tablespoon,7185,74
0.25,cup,7185,100
0.25,cup,7185,68
1.5,cups,7185,26
1,teaspoon,7185,3
1,tablespoon,7185,120
0.333333333,cup,7185,207
0.5,cup,7185,244
0.5,cup,7185,201
2,cups,7185,118
1,tablespoon,7185,0
2,NULL,7187,4
2,tablespoons,7187,37
2,tablespoons,7187,68
0.25,teaspoon,7187,13
0.333333333,cup,7187,196
0.75,cup,7187,91
0.75,cup,7187,6
3,NULL,7188,4
2,cups,7188,2
1,teaspoon,7188,12
1,cup,7188,10
2,cups,7188,82
3,cups,7188,6
1,teaspoon,7188,19
1,teaspoon,7188,7
1,teaspoon,7188,3
0.5,cup,7188,17
1,cup,7188,66
1,cup,7188,73
1.25,cups,7189,1
2,cups,7189,6
1,cup,7189,245
0.5,teaspoon,7189,2
1,teaspoon,7189,3
2,teaspoons,7189,100
2,teaspoons,7189,0
1,cup,7190,40
1,tablespoon,7190,10
0.5,cup,7190,246
3,cups,7190,6
0.5,NULL,7190,181
1,teaspoon,7190,3
1,tablespoon,7190,2
0.5,teaspoon,7190,213
2.5,teaspoons,7190,0
2,cups,7191,6
1,cup,7191,2
1,cup,7191,247
0.5,cup,7191,37
2,NULL,7191,4
6,tablespoons,7191,11
2.5,teaspoons,7191,7
0.5,teaspoon,7191,19
1,teaspoon,7191,18
0.5,teaspoon,7191,3
2,cups,7192,42
2,cups,7192,6
0.5,teaspoon,7192,3
2,tablespoons,7192,7
2,NULL,7192,4
1,cup,7192,37
4,cups,7192,26
0.25,cup,7192,248
1,package,7193,249
0.5,cup,7193,184
1.5,teaspoons,7193,144
1.5,teaspoons,7193,142
0.25,teaspoon,7193,96
2,cups,7195,2
1,cup,7195,10
3,NULL,7195,4
1,teaspoon,7195,12
2,cups,7195,82
3,cups,7195,6
1,teaspoon,7195,19
0.25,teaspoon,7195,7
0.5,teaspoon,7195,3
1,teaspoon,7195,145
0.5,teaspoon,7195,65
1,cup,7195,25
0.5,cup,7195,17
1.333333333,cups,7197,1
2,tablespoons,7197,100
0.666666667,teaspoon,7197,3
0.5,teaspoon,7197,169
4,cups,7197,34
2.5,teaspoons,7197,0
1,package,7197,250
0.25,teaspoon,7197,45
2,tablespoons,7197,100
0.5,cup,7197,251
0.5,NULL,7197,159
0.5,cup,7197,220
0.5,cup,7197,252
1,tablespoon,7197,100
2.25,teaspoons,7198,0
1.5,cups,7198,1
4,cups,7198,6
1,teaspoon,7198,3
1.5,teaspoons,7198,2
1,tablespoon,7198,100
1,teaspoon,7198,3
1.5,heads,7198,253
0.666666667,cup,7198,251
0.333333333,cup,7198,220
0.25,NULL,7198,159
1,clove,7198,116
1,cup,7198,254
0.25,cup,7198,100
0,NULL,7198,255
1,NULL,7198,27
1,tablespoon,7198,40
2,tablespoons,7198,42
1.5,pounds,7199,252
3,slices,7199,256
3,NULL,7199,257
3,NULL,7199,159
2,NULL,7199,4
2,tablespoons,7199,258
1,clove,7199,116
0,NULL,7199,255
2,cups,7200,22
1,cup,7200,64
2,NULL,7200,4
1,teaspoon,7200,12
2,tablespoons,7200,10
3,cups,7200,6
2,teaspoons,7200,19
1,teaspoon,7200,3
1.5,teaspoons,7200,18
0.5,teaspoon,7200,146
1,tablespoon,7200,63
0.5,teaspoon,7200,65
2,cups,7200,259
1.5,cups,7200,25
2,tablespoons,7200,6
2,cups,7200,260
2,tablespoons,7200,261
2,cups,7201,6
1,cup,7201,2
1.5,teaspoons,7201,7
0.5,teaspoon,7201,19
0.5,teaspoon,7201,3
0.5,teaspoon,7201,18
0.125,cup,7201,8
2,packages,7201,262
1,NULL,7201,111
2,NULL,7201,4
0.5,cup,7201,11
0.5,cup,7201,16
2,teaspoons,7201,12
0.5,cup,7201,10
1.25,cups,7203,1
2,tablespoons,7203,10
3,tablespoons,7203,68
1.5,teaspoons,7203,3
2,cups,7203,34
1.5,cups,7203,35
1,tablespoon,7203,204
0.5,cup,7203,263
1,package,7203,0
2.5,cups,7204,6
2,teaspoons,7204,7
0.5,teaspoon,7204,3
1,teaspoon,7204,186
0.5,cup,7204,106
0.5,cup,7204,2
2,NULL,7204,4
0.5,cup,7204,11
0.666666667,cup,7206,26
2,tablespoons,7206,10
3,tablespoons,7206,264
2,cups,7206,93
2.25,teaspoons,7208,0
0.25,cup,7208,1
1,teaspoon,7208,2
3,cups,7208,6
2,cups,7208,11
3,NULL,7208,4
0.25,cup,7208,37
1,cup,7208,2
1.5,teaspoons,7208,3
4,cups,7208,6
2,quarts,7208,243
4,cups,7209,6
0.5,cup,7209,1
1,tablespoon,7209,2
1,tablespoon,7209,0
1,tablespoon,7209,265
0.75,cup,7209,1
3,tablespoons,7209,100
5,cloves,7209,116
0.5,NULL,7209,266
1,tablespoon,7209,42
1,cup,7210,42
1,cup,7210,6
1,teaspoon,7210,3
4,teaspoons,7210,7
1.5,teaspoons,7210,2
3,NULL,7210,4
1,package,7210,267
12,ounces,7210,36
5,tablespoons,7210,37
2,cups,7212,6
1,tablespoon,7212,7
1,teaspoon,7212,3
3,tablespoons,7212,2
4,NULL,7212,30
4,NULL,7212,187
1.25,cups,7212,11
0.5,cup,7212,10
3,cups,7214,6
0.25,teaspoon,7214,7
1,teaspoon,7214,19
1,teaspoon,7214,3
1,tablespoon,7214,18
0.75,cup,7214,10
3,NULL,7214,4
2,cups,7214,2
2,cups,7214,268
1,cup,7214,66
2,teaspoons,7214,12
0.625,cup,7215,1
0.5,cup,7215,269
0.25,cup,7215,37
0.25,cup,7215,138
0.25,cup,7215,22
1,teaspoon,7215,18
0.75,teaspoon,7215,21
0.75,teaspoon,7215,3
0.125,teaspoon,7215,145
2.75,cups,7215,34
2.25,teaspoons,7215,0
0.5,cup,7216,5
0.333333333,cup,7216,270
0.25,cup,7216,40
1.5,cups,7216,271
0.25,cup,7216,42
0.333333333,cup,7216,2
2,tablespoons,7216,272
0.25,teaspoon,7216,3
0.5,teaspoon,7216,7
1.375,cups,7217,40
3,cups,7217,34
2,tablespoons,7217,79
2,tablespoons,7217,2
1.5,teaspoons,7217,3
2,tablespoons,7217,5
0.5,cup,7217,273
0.333333333,cup,7217,220
1,NULL,7217,159
0.333333333,cup,7217,274
0.25,cup,7217,96
0.75,teaspoon,7217,45
2.5,teaspoons,7217,0
1.5,cups,7218,275
0.75,cup,7218,276
1.5,cups,7218,34
0.75,cup,7218,276
1,cup,7220,16
0.333333333,cup,7220,10
0.666666667,cup,7220,2
1,NULL,7220,27
0.5,cup,7220,40
1.5,cups,7220,6
1,teaspoon,7220,19
1.5,teaspoons,7220,18
0.5,teaspoon,7220,146
0.5,teaspoon,7220,3
1.25,cups,7220,277
1,cup,7220,17
0.333333333,cup,7221,22
0.25,cup,7221,37
1,NULL,7221,27
0.75,cup,7221,11
0.5,cup,7221,14
1,tablespoon,7221,197
3,cups,7221,278
1,package,7221,279
3,tablespoons,7221,2
1,teaspoon,7221,18
2.25,teaspoons,7222,0
1,cup,7222,1
0.25,cup,7222,162
2,tablespoons,7222,2
1,teaspoon,7222,3
1,NULL,7222,27
2,tablespoons,7222,10
0.75,teaspoon,7222,140
2.25,cups,7222,6
2,cups,7223,6
0.333333333,cup,7223,2
2,NULL,7223,280
1,tablespoon,7223,7
1,cup,7223,64
0.666666667,cup,7223,281
1,NULL,7223,27
1,cup,7223,54
0.25,cup,7224,37
0.25,cup,7224,11
0.25,cup,7224,1
3,cups,7224,6
1.25,teaspoons,7224,0
0.5,teaspoon,7224,3
2,teaspoons,7224,186
0.25,cup,7224,2
2,NULL,7224,4
2,teaspoons,7224,197
0.25,cup,7224,2
0.25,cup,7224,14
1,tablespoon,7224,197
2,tablespoons,7224,2
0.75,cup,7225,282
1,cup,7225,33
0.25,cup,7225,37
2,tablespoons,7225,56
2,tablespoons,7225,68
0.75,cup,7225,283
0.5,cup,7225,227
0.5,cup,7225,284
2.5,cups,7225,137
2,cups,7225,35
3.5,cups,7225,34
1,NULL,7225,27
2,cups,7226,137
2,NULL,7226,4
1,tablespoon,7226,10
3,tablespoons,7226,2
0.5,teaspoon,7226,12
1,teaspoon,7226,3
1,cup,7226,285
0.5,cup,7226,6
0.5,teaspoon,7226,19
1,teaspoon,7226,145
1.5,cups,7227,137
1,NULL,7227,27
0.333333333,cup,7227,11
2,tablespoons,7227,10
1,teaspoon,7227,12
1,teaspoon,7227,3
1.75,cups,7227,6
0.5,cup,7227,2
1,teaspoon,7227,18
1,cup,7227,286
0.5,cup,7228,37
0.666666667,cup,7228,2
2,NULL,7228,4
1.5,cups,7228,6
1,teaspoon,7228,18
1,teaspoon,7228,146
2,teaspoons,7228,7
0.5,teaspoon,7228,19
1,cup,7228,16
1.75,cups,7230,6
1,teaspoon,7230,19
1,teaspoon,7230,18
0.5,teaspoon,7230,21
0.25,teaspoon,7230,145
0.25,teaspoon,7230,65
0.5,cup,7230,37
1,cup,7230,2
2,NULL,7230,4
0.75,cup,7230,287
0.75,cup,7230,54
0.75,cup,7230,25
0.5,NULL,7230,15
1,tablespoon,7230,11
0.125,teaspoon,7230,21
0.125,teaspoon,7230,18
1.5,cups,7231,6
1.5,cups,7231,42
2,teaspoons,7231,7
0.75,teaspoon,7231,3
1,cup,7231,1
0.666666667,cup,7233,11
2,tablespoons,7233,10
2,tablespoons,7233,37
1,NULL,7233,27
0.5,cup,7233,42
1,teaspoon,7233,3
2,tablespoons,7233,2
3,cups,7233,6
1,tablespoon,7233,0
1,cup,7234,288
0.5,cup,7234,17
0.5,cup,7234,28
1,cup,7234,2
2,NULL,7234,4
2,tablespoons,7234,56
1,teaspoon,7234,12
1,teaspoon,7234,18
0.5,teaspoon,7234,21
0.5,teaspoon,7234,65
0.5,teaspoon,7234,145
2,cups,7234,6
1,teaspoon,7234,19
0.5,teaspoon,7234,3
0.5,cup,7234,25
1,cup,7235,11
2,NULL,7235,4
2,teaspoons,7235,37
0.333333333,cup,7235,2
0.75,teaspoon,7235,3
3.25,cups,7235,34
2.5,teaspoons,7235,0
2,tablespoons,7235,127
1.5,cups,7236,1
1,cup,7236,37
0.75,cup,7236,2
3,large,7236,27
4.5,teaspoons,7236,0
1,teaspoon,7236,3
7.5,cups,7236,34
1,NULL,7236,27
2,tablespoons,7236,8
2,tablespoons,7236,160
2,cups,7237,6
3,teaspoons,7237,7
0.5,teaspoon,7237,3
0.5,cup,7237,2
1,NULL,7237,27
0.75,cup,7237,11
0.25,cup,7237,10
1,cup,7237,289
0.75,cup,7240,40
0.75,cup,7240,20
1,tablespoon,7240,10
1.125,teaspoons,7240,3
2.5,cups,7240,34
0.5,cup,7240,290
2,tablespoons,7240,162
2,tablespoons,7240,2
1.5,teaspoons,7240,0
3.5,cups,7243,6
2,teaspoons,7243,19
1,teaspoon,7243,7
3,teaspoons,7243,291
1,teaspoon,7243,3
3,cups,7243,2
1,cup,7243,10
4,NULL,7243,4
1,can,7243,84
0.5,cup,7243,40
2,cups,7246,2
2,cups,7246,193
3,NULL,7246,30
1,NULL,7246,27
0.5,cup,7246,26
1,teaspoon,7246,12
0.5,teaspoon,7246,3
1,teaspoon,7246,7
1,teaspoon,7246,19
0.5,cup,7246,28
1,cup,7246,196
4,NULL,7247,4
0.75,cup,7247,2
1,cup,7247,5
3,cups,7247,93
1,cup,7247,17
1,cup,7247,54
3,NULL,7247,292
0.5,cup,7248,293
0.5,cup,7248,5
1,cup,7248,22
0.5,cup,7248,2
2,NULL,7248,4
0.75,teaspoon,7248,12
2.5,cups,7248,193
3,teaspoons,7248,7
0.5,teaspoon,7248,3
1,cup,7248,11
0.125,cup,7248,5
3,NULL,7248,15
4.5,tablespoons,7248,242
1.5,teaspoons,7248,12
0.5,cup,7249,137
1,cup,7249,40
1.5,cups,7249,6
0.25,cup,7249,79
1,cup,7249,2
0.5,cup,7249,10
0.5,teaspoon,7249,3
1,teaspoon,7249,12
1,teaspoon,7249,18
1.5,teaspoons,7249,19
2,NULL,7249,4
3,squares,7249,294
1,can,7249,295
1,package,7250,171
0.25,cup,7250,2
1,cup,7250,10
1,container,7250,20
4,NULL,7250,4
1,tablespoon,7250,31
0.5,cup,7251,5
0.5,cup,7251,10
1.75,cups,7251,2
2,NULL,7251,4
0.5,cup,7251,296
1,teaspoon,7251,12
2,cups,7251,193
1,teaspoon,7251,19
0.5,teaspoon,7251,18
0.5,teaspoon,7251,65
0.5,teaspoon,7251,3
4,tablespoons,7251,53
2.5,cups,7251,82
0.25,cup,7251,214
0.25,cup,7251,41
6,NULL,7254,187
1.333333333,cups,7254,2
1,cup,7254,16
0.5,cup,7254,71
1.5,teaspoons,7254,12
0.25,teaspoon,7254,65
0.5,teaspoon,7254,21
1,tablespoon,7254,18
2,teaspoons,7254,19
1,cup,7254,35
1,cup,7254,6
1,can,7254,297
2,cups,7254,298
0.5,cup,7254,25
0.5,cup,7254,17
0.5,cup,7255,5
1,package,7255,83
0.5,NULL,7255,15
2,packages,7255,112
3.5,cups,7255,11
1,container,7255,299
32,ounces,7255,300
1.75,cups,7256,196
1,cup,7256,23
1,cup,7256,22
1,cup,7256,2
0.5,cup,7256,5
2,NULL,7256,4
1.75,cups,7256,6
1,teaspoon,7256,19
1,tablespoon,7256,53
0.5,teaspoon,7256,3
1,cup,7256,41
0.5,cup,7256,25
3,NULL,7257,4
1.25,cups,7257,10
2,cups,7257,2
2.5,cups,7257,93
2,NULL,7257,301
1,cup,7257,302
1,cup,7257,25
0.25,cup,7257,5
0.5,cup,7257,22
0.333333333,cup,7257,11
3,cups,7259,6
2,cups,7259,2
6,tablespoons,7259,53
2,teaspoons,7259,19
2,teaspoons,7259,7
0.666666667,cup,7259,10
2,cups,7259,40
2,tablespoons,7259,114
2,teaspoons,7259,12
1,cup,7260,5
5,NULL,7260,30
1,teaspoon,7260,19
2,cups,7260,6
5,NULL,7260,187
2,cups,7260,2
1.5,cups,7260,26
1,cup,7260,25
1,cup,7260,303
1,package,7260,83
0.5,cup,7260,5
3.5,NULL,7260,15
1,teaspoon,7260,12
0.25,cup,7260,25
1,cup,7261,5
1,cup,7261,40
4,tablespoons,7261,53
2,cups,7261,6
2,cups,7261,2
0.5,teaspoon,7261,3
2,NULL,7261,4
0.5,cup,7261,20
1,teaspoon,7261,19
0.5,cup,7261,5
4,tablespoons,7261,53
5,tablespoons,7261,11
4,NULL,7261,15
1,teaspoon,7261,12
1,cup,7261,25
1,cup,7262,5
2,cups,7262,2
4,NULL,7262,4
2,cups,7262,20
2,teaspoons,7262,12
4,cups,7262,6
2,teaspoons,7262,7
2,teaspoons,7262,19
0.5,cup,7262,2
2,teaspoons,7262,18
1,cup,7262,25
2,cups,7263,17
2,cups,7263,40
0.5,cup,7263,10
1,cup,7263,211
2,cups,7263,2
4,cups,7263,6
1,teaspoon,7263,18
1,teaspoon,7263,65
1,teaspoon,7263,21
1,teaspoon,7263,19
0.5,teaspoon,7263,3
0.5,cup,7264,28
1.5,cups,7264,2
2,NULL,7264,4
2,ounces,7264,304
2.25,cups,7264,6
0.5,teaspoon,7264,3
1,teaspoon,7264,12
2,tablespoons,7264,53
1,tablespoon,7264,114
1,cup,7264,26
1,tablespoon,7264,19
5,tablespoons,7264,6
1,cup,7264,11
1,NULL,7264,15
1,cup,7264,5
1,teaspoon,7264,12
3,cups,7265,6
2,cups,7265,2
2,teaspoons,7265,19
0.333333333,cup,7265,53
1,teaspoon,7265,3
0.75,cup,7265,10
3,tablespoons,7265,114
2,teaspoons,7265,12
2.5,cups,7265,40
0.333333333,cup,7265,53
0.5,cup,7265,11
0.5,cup,7265,5
2,cups,7265,2
3,NULL,7266,4
2,cups,7266,2
1,cup,7266,5
0.5,cup,7266,40
2.25,cups,7266,6
2,tablespoons,7266,53
1,teaspoon,7266,19
1,teaspoon,7266,18
1,teaspoon,7266,146
0.5,cup,7266,41
2,cups,7266,24
1,tablespoon,7266,12
1.5,pounds,7267,252
16,ounces,7267,83
1,cup,7267,2
6,NULL,7267,4
6,tablespoons,7267,6
1,cup,7267,20
1,teaspoon,7267,12
1,cup,7268,23
1.25,cups,7268,196
0.5,cup,7268,5
1,cup,7268,2
1,cup,7268,22
2,NULL,7268,4
1.333333333,cups,7268,6
1,teaspoon,7268,19
0.5,teaspoon,7268,3
1,teaspoon,7268,18
0.5,teaspoon,7268,21
1,teaspoon,7268,12
6,tablespoons,7268,184
1.5,cups,7268,22
0.75,cup,7268,242
1.5,cups,7268,303
1.5,cups,7268,25
1,teaspoon,7268,12
2.25,cups,7269,6
2,teaspoons,7269,19
0.5,teaspoon,7269,3
0.5,cup,7269,5
2.5,cups,7269,22
3,NULL,7269,4
1.5,teaspoons,7269,12
3,squares,7269,305
1,cup,7269,20
1,cup,7269,196
0.5,cup,7269,5
1,cup,7269,22
0.25,cup,7269,11
1.75,NULL,7269,15
0.75,cup,7270,306
0.75,cup,7270,307
3,tablespoons,7270,5
3,tablespoons,7270,2
8,ounces,7270,83
0.333333333,cup,7270,2
2,tablespoons,7270,127
0.5,cup,7270,272
0.5,cup,7270,308
1,can,7271,84
1,can,7271,242
3,NULL,7271,4
1,cup,7271,2
2,teaspoons,7271,18
1,teaspoon,7271,21
0.5,teaspoon,7271,145
0.5,teaspoon,7271,65
1,package,7271,171
1,cup,7271,5
1,cup,7271,25
3,cups,7272,104
2,cups,7272,6
2,cups,7272,2
2,teaspoons,7272,19
1,teaspoon,7272,7
0.5,teaspoon,7272,3
1,teaspoon,7272,18
4,NULL,7272,4
0.75,cup,7272,10
1.25,teaspoons,7272,12
1,can,7272,297
0.75,cup,7272,66
3.5,NULL,7272,15
1,NULL,7272,309
0.5,cup,7272,5
1.25,teaspoons,7272,12
1,cup,7272,66
1,cup,7273,242
1,cup,7273,2
3,NULL,7273,30
0.5,cup,7273,5
1,teaspoon,7273,12
1.333333333,cups,7273,303
1,cup,7273,161
1,cup,7274,10
3,NULL,7274,4
2,jars,7274,310
2,cups,7274,2
1,teaspoon,7274,304
2,cups,7274,6
1,teaspoon,7274,65
1,teaspoon,7274,18
0.5,teaspoon,7274,21
0.5,teaspoon,7274,3
0.5,teaspoon,7274,19
1,cup,7274,311
1,NULL,7274,15
2.5,tablespoons,7274,127
6,NULL,7275,72
2,cups,7275,6
2,cups,7275,2
2,teaspoons,7275,19
0.5,teaspoon,7275,3
3,NULL,7275,4
2,teaspoons,7275,18
0.75,cup,7275,10
2,teaspoons,7275,12
0.75,cup,7275,26
1,can,7275,297
1,package,7275,303
1,cup,7275,25
0.5,package,7275,83
0.25,cup,7275,5
1,teaspoon,7275,12
2,NULL,7275,15
1,package,7276,171
1,NULL,7276,312
0.75,cup,7276,10
4,NULL,7276,4
0.75,cup,7276,40
0.25,teaspoon,7276,31
1,NULL,7276,15
4,tablespoons,7276,127
1,cup,7277,106
0.5,cup,7277,28
2,NULL,7277,15
1,teaspoon,7277,12
0.25,teaspoon,7277,9
0.5,cup,7277,272
4,tablespoons,7277,6
0.5,cup,7278,5
0.5,cup,7278,62
1,cup,7278,41
0.5,cup,7278,2
3,NULL,7278,4
1,teaspoon,7278,12
1,cup,7278,6
1,cup,7278,25
0.5,cup,7278,41
2,tablespoons,7278,5
1,tablespoon,7278,62
1,teaspoon,7278,12
2,cups,7278,308
1.5,cups,7280,2
3,NULL,7280,4
1.25,teaspoons,7280,7
1.5,ounces,7280,313
1,cup,7280,28
1,cup,7280,14
1.5,tablespoons,7280,53
3,cups,7280,6
1.5,NULL,7280,15
2.5,teaspoons,7280,188
5,teaspoons,7280,11
1,package,7281,314
1,can,7281,315
3,NULL,7281,4
1,cup,7281,2
5,tablespoons,7281,5
0.333333333,cup,7281,11
1,cup,7281,41
1.5,cups,7282,5
2,cups,7282,6
5,NULL,7282,4
2,cups,7282,2
1,teaspoon,7282,12
1,teaspoon,7282,9
1,cup,7282,66
0.25,NULL,7282,316
1,package,7283,171
1,package,7283,112
0.333333333,cup,7283,10
4,NULL,7283,4
1,cup,7283,60
1,tablespoon,7283,53
0.5,cup,7283,25
1,teaspoon,7283,18
1,package,7285,171
3,NULL,7285,4
1,can,7285,317
0.5,cup,7285,16
1,package,7286,318
3,tablespoons,7286,319
1,can,7286,320
1,container,7286,299
2,tablespoons,7286,319
1,package,7287,171
3,NULL,7287,4
1,can,7287,321
1,can,7287,297
1,container,7287,299
1,package,7287,112
1,can,7288,315
1,can,7288,73
1,package,7288,171
8,ounces,7288,25
0.5,cup,7288,5
0.5,cup,7290,60
1.5,cups,7290,6
1,cup,7290,2
0.5,cup,7290,10
3,NULL,7290,4
0.25,package,7290,0
0.25,NULL,7290,316
4,cups,7291,93
2,cups,7291,322
2,cups,7291,2
1,cup,7291,5
4,NULL,7291,4
2,cups,7291,11
2,cups,7292,6
1,cup,7292,2
1,teaspoon,7292,3
1,teaspoon,7292,19
0.666666667,cup,7292,10
2,NULL,7292,4
1,can,7292,315
0.5,cup,7292,25
1,cup,7293,2
3,tablespoons,7293,53
0.333333333,cup,7293,11
5,tablespoons,7293,28
1,pinch,7293,3
1,teaspoon,7293,12
1,can,7294,315
2.25,cups,7294,6
1.5,cups,7294,2
0.75,cup,7294,53
1.5,teaspoons,7294,19
0.75,teaspoon,7294,3
1.5,cups,7294,40
0.5,cup,7294,10
0.25,cup,7294,114
0.5,teaspoon,7294,12
3,cups,7295,2
1,cup,7295,5
0.5,cup,7295,28
3.5,cups,7295,6
5,NULL,7295,4
0.5,teaspoon,7295,7
0.25,teaspoon,7295,3
0.5,cup,7295,53
1.125,cups,7295,11
2,teaspoons,7295,12
1,NULL,7296,323
3,NULL,7296,4
1,tablespoon,7296,13
1,can,7296,315
1.5,cups,7296,41
1,tablespoon,7296,5
2,tablespoons,7296,11
0.5,NULL,7296,15
3,cups,7297,104
4,NULL,7297,4
1.25,cups,7297,10
2,cups,7297,2
2,cups,7297,193
2,teaspoons,7297,7
2,teaspoons,7297,19
1,teaspoon,7297,18
1,teaspoon,7297,3
0.5,teaspoon,7297,21
1,cup,7297,87
1.25,NULL,7297,15
1,package,7297,83
1,tablespoon,7297,62
0.5,teaspoon,7297,12
1,package,7299,324
1,can,7299,297
3,NULL,7299,4
1.125,cups,7300,5
1.25,cups,7300,2
1.25,teaspoons,7300,313
2,tablespoons,7300,126
1,tablespoon,7300,2
1,teaspoon,7300,3
5,NULL,7300,4
2,cups,7300,6
1,teaspoon,7300,7
2,cups,7301,2
4,NULL,7301,4
1,cup,7301,10
1,cup,7301,325
2.5,cups,7301,6
0.5,teaspoon,7301,3
2,teaspoons,7301,7
1,teaspoon,7301,12
0.75,cup,7301,326
4,tablespoons,7301,106
4,squares,7301,327
3,tablespoons,7301,328
1,teaspoon,7301,12
0.75,NULL,7301,15
8,NULL,7301,329
1,cup,7303,5
6,NULL,7303,4
3,cups,7303,2
3,cups,7303,6
1,pint,7303,272
1,tablespoon,7303,12
2,teaspoons,7303,31
2,packages,7304,112
1,container,7304,299
3,cups,7304,11
1,package,7304,330
1,package,7304,331
3,cups,7305,332
1,teaspoon,7305,7
1.125,teaspoons,7305,19
0.75,cup,7305,106
2.25,cups,7305,2
0.75,teaspoon,7305,3
3,NULL,7305,4
1.5,cups,7305,64
6,tablespoons,7305,26
1,teaspoon,7305,12
1,cup,7306,2
0.5,cup,7306,106
2,NULL,7306,4
4,NULL,7306,38
2,cups,7306,6
1,teaspoon,7306,19
0.5,teaspoon,7306,3
0.5,cup,7306,25
1,teaspoon,7306,12
1,package,7307,333
2,packages,7307,83
0.75,cup,7307,2
2,NULL,7307,4
1,teaspoon,7307,12
1,can,7307,315
1.25,cups,7308,332
1.25,cups,7308,2
0.5,teaspoon,7308,3
0.5,teaspoon,7308,7
5,NULL,7308,4
0.25,cup,7308,334
1,teaspoon,7308,12
0.5,teaspoon,7308,13
2,cups,7309,11
2.5,cups,7309,2
1.5,cups,7309,106
0.5,pound,7309,305
4,NULL,7309,4
2.333333333,cups,7309,332
2,teaspoons,7309,7
0.5,cup,7309,335
0.5,cup,7309,336
0.25,NULL,7309,15
0.5,cup,7309,337
0.5,cup,7310,2
1,cup,7310,40
3,cups,7310,6
3,teaspoons,7310,7
1,teaspoon,7310,3
