,Recipe Name,Prepare Time,Cook Time,Total Time,RecipeID,Servings
10512,Chocolate Angel Food Cake II Recipe ,30,60,90,23733,10
10513,White Peach Sangria Recipe ,10,NULL,130,23734,6
10514,Buffalo Style Chicken Pizza Recipe ,30,25,55,23735,6
10515,Chicken Spectacular Recipe ,15,80,95,23737,10
10516,Corn Casserole Recipe ,10,40,50,23738,7
10517,Super Cereal Bars Recipe ,5,3,10,23743,15
10518,Oatmeal Cookie Mix I Recipe ,5,12,17,23744,120
10519,Anise Seed Cookies Recipe ,25,15,215,23745,48
10520,Italian Almond Cookies II Recipe ,15,20,35,23746,72
10521,Butter Pecan Bars Recipe ,15,40,55,23748,8
10522,No Bake Peanut Butter Bars Recipe ,15,NULL,30,23749,24
10523,Kiss Cookies Recipe ,15,10,25,23752,30
10524,Apple Dumplings III Recipe ,10,40,50,23753,6
10525,Sweet Potato Pie I Recipe ,20,50,70,23754,8
10526,French Egg and Bacon Sandwich Recipe ,5,15,20,23757,2
10527,Mimosa Recipe ,2,NULL,2,23758,2
10528,Brunch Enchiladas Recipe ,30,60,570,23760,10
10529,Bread Pudding with Whiskey Sauce Recipe ,20,60,80,23761,8
10530,Creamy Coconut Cake Recipe ,20,35,145,23762,12
10531,Chicken A La Yummy Recipe ,10,30,220,23765,4
10532,Danish Pastry Apple Bars Recipe ,30,60,90,23766,12
10533,Pear Pie II Recipe ,15,50,65,23767,6
10534,Buttermilk Chess Pie Recipe ,30,45,135,23768,8
10535,Budget,20,25,45,23769,4
10536,Butter Tarts II Recipe ,15,12,30,23770,8
10537,Creamy Pumpkin Pie Recipe ,10,55,65,23771,8
10538,Quiche Recipe ,20,60,80,23772,8
10539,Quiche Supreme Recipe ,15,60,75,23773,16
10540,Rice Crispy Pies Recipe ,15,15,30,23774,10
10541,Egg Tarts II Recipe ,40,20,60,23775,22
10542,Flapper Pie II Recipe ,40,5,105,23776,8
10543,Fresh Peach Pie II Recipe ,20,15,45,23777,16
10544,Seasoned Oyster Crackers Recipe ,15,NULL,15,23778,24
10545,Balsamic Bleu Cheese Salad Recipe ,10,NULL,10,23779,2
10546,Brie and Mandarin Salad Recipe ,10,5,15,23780,6
10547,Spiced Pickled Beets Recipe ,10,10,60,23781,8
10548,Chutney Chicken Salad Recipe ,15,NULL,15,23782,9
10549,Harvest Salad Recipe ,15,NULL,15,23783,6
10550,Fruity Crunch Salad Recipe ,15,NULL,15,23784,8
10551,Toasted Party Mix Recipe ,10,45,55,23785,20
10552,Thanksgiving Leftover Casserole Recipe ,20,55,75,23786,8
10553,Bacon Quiche Tarts Recipe ,15,25,40,23788,10
10554,Quick Microwave Frittata Casserole Recipe ,5,25,30,23791,4
10555,Just Peachy Chicken Salad Recipe ,20,NULL,20,23793,6
10556,Mediterranean Chicken Salad Recipe ,10,15,60,23794,4
10557,'M.D.K''s Famous Dressing Recipe ',5,NULL,5,23795,8
10558,Applesauce Cinnamon Gelatin Salad Recipe ,10,NULL,190,23796,6
10559,Fresh Fruit Vinaigrette Recipe ,5,NULL,5,23797,4
10560,Popcorn Salad Recipe ,15,15,30,23798,11
10561,Pepper,10,NULL,70,23799,6
10562,Appalachian Slaw Recipe ,20,NULL,20,23800,4
10563,Easy Horseradish Dressing Recipe ,10,NULL,10,23801,12
10564,Warm Camembert Salad Recipe ,15,3,18,23802,4
10565,Montego Bay Shrimp and Bean Salad Recipe ,20,20,40,23803,NULL
10566,Maple Syrup Salad Recipe ,15,NULL,15,23804,9
10567,Salsa Rosa Recipe ,5,NULL,5,23805,4
10568,Norwegian Skolebrod Recipe ,40,20,180,23807,24
10569,Holiday Chicken Pot Pie Recipe ,30,60,90,23812,8
10570,Orange Spiced Chicken Recipe ,15,45,60,23814,4
10571,Tuxedo Brownie Hug Cookies Recipe ,25,8,49,23823,NULL
10572,Hot Mocha Drink Mix Recipe ,10,NULL,10,23828,66
10573,Mocha au Lait Mix Recipe ,10,NULL,10,23829,12
10574,'Bryan''s Sweet and Hot Tomato Pasta Sauce Recipe ',15,10,25,23830,4
10575,'Ginny''s Cheezy Macaroni Recipe ',10,60,70,23840,6
10576,Creamy Chicken and Wild Rice Soup Recipe ,5,20,25,23852,8
10577,Broccoli Cheese Soup VII Recipe ,10,20,30,23853,6
10578,White Wine Chicken Soup Recipe ,20,120,140,23857,10
10579,Potato Chowder Soup I Recipe ,20,30,50,23859,8
10580,Best Ever Split Pea Recipe ,20,150,170,23860,8
10581,Portuguese Bean Soup I Recipe ,15,30,45,23861,10
10582,BLT Soup II Recipe ,15,30,45,23862,6
10583,Cannellini Bean with Flat Leaf Kale Recipe ,5,7,12,23863,2
10584,Calico Bean Soup Recipe ,20,180,240,23864,10
10585,Ultimate Potato Soup Recipe ,15,45,60,23865,12
10586,Chicken Brunswick Stew Recipe ,15,37,60,23866,6
10587,French Onion Soup VII Recipe ,10,30,40,23867,6
10588,Potato Chowder Soup II Recipe ,10,30,40,23868,8
10589,Simple Seafood Soup Recipe ,NULL,20,20,23869,8
10590,Hearty Chicken Vegetable Soup III Recipe ,25,120,145,23870,12
10591,Irresistible Broccoli Cheese Soup Recipe ,10,50,60,23871,8
10592,Instant Creamy Onion Soup Recipe ,10,15,25,23872,2
10593,Cream of Broccoli Soup V Recipe ,30,60,90,23873,4
10594,'Catherine''s Spicy Chicken Soup Recipe ',15,30,45,23874,8
10595,Spicy Chicken Thai Noodle Soup Recipe ,20,490,510,23875,12
10596,Mexican Soup Recipe ,20,45,65,23876,4
10597,Wild Rice Soup V Recipe ,15,75,90,23877,6
10598,Chinese Chicken Soup Recipe ,10,25,35,23878,8
10599,Chocolate Spiders Recipe ,5,25,30,23880,20
10600,'Chuck''s Come On Ice Cream (or Night of the Red Death) Chili Recipe ',60,240,300,23883,10
10601,White Chili Recipe ,15,30,45,23888,8
10602,Turkey Empanadas Grande Recipe ,45,25,70,23889,NULL
10603,Breakfast Wellington Recipe ,15,45,60,23897,12
10604,Dutch Babies II Recipe ,8,12,20,23898,2
10605,Egg Breakfast Pizza Recipe ,15,30,45,23899,12
10606,German Apple Pancake Recipe ,15,20,45,23900,4
10607,Ham Broccoli Braid Recipe ,20,25,45,23902,9
10608,Make Ahead Breakfast Casserole Recipe ,25,55,80,23905,10
10609,Spiced Peach Oatmeal Muffins Recipe ,15,20,35,23907,12
10610,The Real Reuben Recipe ,5,3,8,23909,1
10611,'Suzanne''s Spinach Quiche Recipe ',30,50,90,23911,8
10612,Tater Tot Casserole I Recipe ,20,35,55,23912,10
10613,Spicy Potatoes and Scrambled Eggs Recipe ,10,15,25,23913,4
10614,Sicilian Meat Roll Recipe ,20,75,95,23919,8
10615,Beef Teriyaki Recipe ,15,30,45,23921,6
10616,'David''s Mesquite Smoked Texas Brisket Recipe ',10,270,280,23926,16
10617,Crispy Cereal Mix Recipe ,20,60,80,23927,24
10618,Garlic Pickled Eggs Recipe ,20,5,10105,23928,12
10619,'Mary''s Roasted Red Pepper Dip Recipe ',10,20,30,23929,32
10620,'Jen''s Tomato Arugula Bruschetta Recipe ',10,20,270,23930,32
10621,Crackle Thins Recipe ,10,15,25,23931,16
10622,'Ben''s Seafood Dip Recipe ',20,1,80,23932,48
10623,Crab and Cheese Spread Recipe ,15,NULL,75,23933,24
10624,Hot Onion Dip Recipe ,10,30,40,23934,48
10625,Beer Cheese Pretzel and Dip Recipe ,30,25,55,23935,20
10626,Corn Tortilla Chips Recipe ,10,20,30,23936,12
10627,Bruschetta with Shallots Recipe ,15,NULL,15,23937,16
10628,Hoagie Dip Recipe ,15,NULL,15,23938,16
10629,Hot Dog Sauce Recipe ,10,10,20,23939,12
10630,Bean Dip Athenos Recipe ,10,NULL,10,23940,NULL
10631,Fresh Green Dip Recipe ,10,NULL,10,23941,36
10632,Ham Roll Ups I Recipe ,30,NULL,30,23942,10
10633,Ham Rolls Recipe ,10,NULL,10,23943,12
10634,Cheesy Pizza Dip Recipe ,10,5,15,23944,56
10635,Hot Artichoke Dip with Green Chiles Recipe ,5,30,35,23945,32
10636,Easy Spinach Dip Recipe ,10,20,30,23946,24
10637,Avocado Dip II Recipe ,5,NULL,35,23948,24
10638,Boniet Recipe ,15,NULL,15,23949,8
10639,Easy Crab and Horseradish Dip Recipe ,7,3,10,23950,16
10640,'Daryl''s Mexican Dip Recipe ',20,NULL,20,23951,64
10641,Baked White Bean and Rosemary Spread Recipe ,15,25,40,23952,NULL
10642,Korean Sushi Recipe ,30,30,60,23954,6
10643,Broccoli and Cheese Dip Recipe ,10,10,20,23955,40
10644,Hot Beef Dip Recipe ,15,45,60,23956,32
10645,Layered Crab Spread Recipe ,10,NULL,130,23958,24
10646,Marinated Mushrooms with Blue Cheese Recipe ,20,NULL,260,23959,12
10647,Mexican Caviar Recipe ,10,NULL,370,23960,32
10648,Layered Shrimp Dip Recipe ,15,NULL,45,23961,24
10649,Unbelievably Good Fruit Dip Recipe ,5,NULL,185,23962,20
10650,Jalapeno Cheese Squares Recipe ,20,35,55,23963,24
10651,Hot Sweet Onion Dip Recipe ,15,30,45,23964,48
10652,Chunky Marinara Sauce Recipe ,15,20,35,23967,6
10653,Old Fashioned Sicilian Succo Recipe ,30,240,270,23978,20
10654,Easy Vegan Pasta Sauce Recipe ,15,20,35,23982,3
10655,A Great Pepper Salad Recipe ,5,NULL,4325,23990,12
10656,Gingery,15,NULL,15,23991,4
10657,Steak and Spinach Salad Recipe ,5,10,15,23992,2
10658,Minted Carrot Salad Recipe ,15,10,1465,23993,6
10659,Oriental Vinaigrette Recipe ,5,NULL,5,23994,8
10660,'Jammin'' Tarheel Chili Recipe ',15,200,215,23995,12
10661,Aaahh! Potato Soup Recipe ,10,50,60,23996,6
10662,Potato Soup Mix  Recipe ,15,NULL,15,23997,6
10663,A Good Easy Garlic Chicken Recipe ,10,10,20,23998,4
10664,Cordon Bleu Rollups with Honey Mustard Wine sauce Recipe ,25,40,65,23999,8
10665,Sweet Orange Chicken I Recipe ,10,30,40,24000,4
10666,Famous Butter Chicken Recipe ,15,40,55,24002,4
10667,Autumn Chicken Recipe ,10,30,40,24004,4
10668,Homemade Shake and Bake Mixture Recipe ,5,NULL,5,24005,8
10669,Potato Chicken Stew Recipe ,5,40,45,24008,6
10670,Creamed Chicken for Biscuits Recipe ,10,20,30,24009,8
10671,Easy Chicken Marsala Recipe ,15,25,40,24010,4
10672,Quick and Easy Spinach Bread Recipe ,10,30,45,24016,10
10673,Sourdough Bread III Recipe ,30,30,160,24018,12
10674,Green Chile Cheese Beer Bread Recipe ,15,60,75,24022,12
10675,Mayonnaise Biscuits Recipe ,10,12,22,24023,12
10676,Oatmeal Kiss Cookies Recipe ,NULL,NULL,NULL,24031,NULL
10677,Easy Creamy Pork Tenderloin Recipe ,10,480,490,24034,6
10678,Kalua Pig in a Slow Cooker Recipe ,10,1200,1210,24035,12
10679,Yogurt Pops Recipe ,10,NULL,130,24040,4
10680,Caramel Peanut Fudge Recipe ,30,30,140,24041,96
10681,Cookie Balls Recipe ,50,10,60,24043,36
10682,Pecan Rice Pudding Recipe ,15,30,60,24044,8
10683,Chocolate Marquise Recipe ,20,NULL,20,24045,8
10684,Pineapple Pretzel Salad Recipe ,20,10,30,24046,18
10685,Whipped Cream Filling Recipe ,10,1,11,24047,16
10686,Penuche Sugar Fudge Recipe ,5,20,45,24048,12
10687,Mint Patties Recipe ,90,NULL,90,24049,48
10688,Rocky Road Candy Recipe ,25,10,155,24050,48
10689,Walnut Maple Fudge Recipe ,20,10,480,24051,50
10690,Brigadeiro Recipe ,10,10,45,24052,20
10691,Plum Pudding Recipe ,15,35,50,24053,6
10692,Chocolate Shell Sauce Recipe ,NULL,10,10,24054,4
10693,Sinful Banana Pudding Recipe ,30,NULL,30,24055,12
10694,Rock Candy Recipe ,20,NULL,15000,24056,24
10695,Chocolate Syrup Ice Cream Recipe ,20,NULL,480,24057,12
10696,Crispy Marshmallow Balls Recipe ,20,10,45,24058,48
10697,Cream Puff Dessert Recipe ,20,30,120,24060,12
10698,Opera Recipe ,30,12,180,24061,8
10699,Apple Pudding Recipe ,15,45,60,24062,6
10700,Orange Sherbet I Recipe ,20,NULL,240,24064,6
10701,Popcorn Party Balls Recipe ,35,10,45,24065,36
10702,Orange Pineapple Sherbet Recipe ,5,NULL,560,24066,16
10703,Peppermint Patties Recipe ,45,10,175,24067,28
10704,Peanut Butter Fudge Recipe ,5,10,45,24068,16
10705,'Nana''s Apple Crisp Recipe ',15,50,65,24069,8
10706,'Emily''s Famous Marshmallows Recipe ',30,20,520,24072,18
10707,Chicken and Spinach Alfredo Lasagna Recipe ,30,90,120,24075,12
10708,Marinara Sauce III Recipe ,20,180,200,24081,5
10709,Easy Vodka Sauce Recipe ,20,60,80,24082,10
10710,Spicy Vegetarian Lasagna Recipe ,30,70,100,24085,12
10711,Buffalo Chicken Wings III Recipe ,20,45,65,24086,4
10712,Restaurant,15,15,120,24087,5
10713,Buffalo Chicken Wings II Recipe ,5,40,45,24088,8
10714,Caramel Pecan Pie Recipe ,30,50,80,24090,8
10715,Cranberry Nut Pie Recipe ,15,45,60,24091,6
10716,'Bertha''s Pecan Cream Pie Recipe ',30,15,60,24092,8
10717,Old Fashioned Chicken Pot Pie Recipe ,10,25,35,24093,6
10718,Butter Flaky Pie Crust Recipe ,15,NULL,15,24094,8
10719,Buttermilk Pie IV Recipe ,10,60,75,24095,8
10720,Cherry Crunch Recipe ,15,40,55,24096,9
10721,'Cindy''s Pumpkin Pie Recipe ',15,45,60,24097,16
10722,Coconut Custard Pie V Recipe ,30,30,60,24098,16
10723,Creamy Party Pie Recipe ,10,NULL,180,24099,8
10724,Foolproof Meringue Recipe ,20,NULL,20,24100,8
10725,'Grandma''s Coconut Pies Recipe ',10,50,60,24101,16
10726,Praline Pumpkin Pie II Recipe ,30,55,85,24103,8
10727,Pecan Pie VI Recipe ,20,40,60,24104,8
10728,Pecan Pie VII Recipe ,10,40,60,24105,8
10729,Chocolate Chess Pie III Recipe ,15,35,50,24106,16
10730,Chocolate Chip Cheesecake Recipe ,15,50,65,24107,8
10731,'Good Ol'' Boy Pie Recipe ',10,40,50,24108,8
10732,'Grandma''s Cocoa Meringue Pie Recipe ',10,40,60,24109,8
10733,French Silk Chocolate Pie III Recipe ,30,NULL,30,24110,8
10734,Peanut Butter Pie XIX Recipe ,5,NULL,125,24111,8
10735,Peanut Butter Chip Pecan Pie Recipe ,10,40,50,24112,8
10736,Peanut Butter Pie XX Recipe ,25,15,40,24113,8
10737,Green Grape Pie Recipe ,30,30,120,24114,10
10738,Celebration Pie Recipe ,5,NULL,5,24115,8
10739,Frozen Key Lime Pie Recipe ,10,NULL,240,24116,8
10740,'Grammie''s No',30,60,90,24117,8
10741,No Roll Pie Crust II Recipe ,15,8,23,24118,8
10742,Chocolate Ribbon Pie Recipe ,30,NULL,270,24119,8
10743,Pumpkin Chiffon Pie III Recipe ,30,10,90,24120,8
10744,Pumpkin Chiffon Pie IV Recipe ,10,NULL,120,24121,8
10745,Pear Banana Berry Bake Recipe ,15,15,30,24122,8
10746,Mock Cheese Cake Pie Recipe ,15,NULL,60,24123,8
10747,'Mom''s Chicken Pie Recipe ',30,30,60,24124,8
10748,No Bake Double Chocolate Coconut Pie Recipe ,30,NULL,120,24125,8
10749,Old English Cream Pie Filling Recipe ,10,20,30,24126,16
10750,Apple Oatmeal Crisp Recipe ,20,40,60,24127,8
10751,Portuguese Custard Tarts ,20,20,40,24128,12
10752,Breakfast Pizza II Recipe ,10,30,40,24129,6
10753,Apple Raisin French Toast Strata Recipe ,20,45,195,24132,12
10754,Baked Pancake Squares Recipe ,10,30,40,24133,16
10755,'Bob''s Cinnamon',15,15,30,24136,4
10756,Breakfast Crisp Recipe ,10,30,40,24137,4
10757,Cheesy Ham and Asparagus Bake Recipe ,25,25,60,24140,12
10758,Chocolate Waffles I Recipe ,5,10,15,24141,10
10759,Country House Bed and Breakfast Casserole Recipe ,10,40,50,24143,4
10760,Easy Cream Cheese Danish Recipe ,10,30,40,24145,10
10761,German Baby Recipe ,5,20,25,24146,2
10762,Drunken Eggs Toast Recipe ,15,10,25,24147,2
10763,Easy Broccoli Quiche Recipe ,20,30,50,24148,6
10764,French Breakfast Puffs Recipe ,5,25,30,24149,12
10765,Banana Pancakes II Recipe ,10,10,20,24152,6
10766,Ham Salad Pitas Recipe ,15,4,19,24153,4
10767,'Marcia''s Famous Sticky Buns Recipe ',10,25,835,24154,9
10768,Potato Skillet Recipe ,10,30,40,24156,2
10769,Brunch Scones Recipe ,20,15,45,24157,8
10770,Sausage Sandwich with Sauteed Apple Slices Recipe ,5,20,25,24159,2
10771,Cheesy Pork Chop Casserole Recipe ,15,60,75,24160,4
10772,Kielbasa Recipe ,10,NULL,800,24161,12
10773,Stuffed Zucchini Recipe ,10,60,70,24162,4
10774,Pork Loin with Lima Beans Recipe ,15,180,195,24163,8
10775,Basil Pesto Bread Recipe ,25,5,30,24165,16
10776,Ultimate Spinach Dip Recipe ,15,NULL,15,24166,48
10777,Pita Pizza Recipe ,5,8,13,24167,12
10778,Pepperoni Dip II Recipe ,10,15,25,24169,24
10779,Mexican Hot Dip Recipe ,10,30,40,24170,72
10780,Pumpernickel Spinach Dip I Recipe ,10,NULL,10,24171,24
10781,Spicy Cheese Spread Recipe ,15,NULL,195,24172,24
10782,Mozzarella Sticks I Recipe ,5,4,9,24173,4
10783,'Gary''s Stuffed Mushrooms Recipe ',30,12,42,24174,12
10784,'Caroline and Brian''s Stuffed Mushrooms Recipe ',30,40,70,24175,5
10785,Mozzarella Dip Recipe ,10,NULL,70,24177,32
10786,Pinwheels Recipe ,10,NULL,10,24178,12
10787,Kiwi Fruit Salsa Recipe ,10,10,25,24179,16
10788,Indian Relish Recipe ,5,30,275,24180,24
10789,Mexican Lasagna Chip Dip Recipe ,20,15,35,24181,18
10790,Black Bean Salsa Recipe ,15,NULL,495,24182,40
10791,Fruit Pizza Recipe ,10,10,20,24183,16
10792,Festive Nut Bowl Recipe ,5,NULL,5,24184,16
10793,Italian Sausage Dip Recipe ,15,70,85,24185,32
10794,Crabby Horseradish Dip Recipe ,2,3,5,24186,16
10795,Easy Pepperoni Bread Recipe ,20,35,735,24187,20
10796,Nutty Napoleons Recipe ,30,10,40,24188,48
10797,Mock Pate de Foie Gras Recipe ,20,5,25,24189,24
10798,Bacon Cheddar Spread Recipe ,20,5,85,24190,24
10799,Hot Mexican Spinach Dip Recipe ,15,15,30,24191,56
10800,Pineapple Cranberry Relish Recipe ,15,NULL,15,24192,10
10801,Margarita Chicken I Recipe ,NULL,20,20,24194,4
10802,Pumpkin Swirled Cheese Cake Recipe ,20,52,72,24195,8
10803,Pumpkin Layer Cheesecake Recipe ,25,40,340,24196,8
10804,The Big Apple Pie Recipe ,30,60,90,24197,8
10805,Raisin Amber Pie Recipe ,30,60,90,24199,8
10806,Rhubarb Torte Recipe ,30,20,60,24200,8
10807,Southern Pecan Pie II Recipe ,90,50,240,24201,8
10808,Strawberry Delight Dessert Pie Recipe ,30,NULL,300,24203,12
10809,Strawberry Cream Cheese Clouds Recipe ,25,20,45,24204,12
10810,Choice Apple and Banana Muffins Recipe ,10,30,40,24207,12
10811,Strawberry Spice Loaf Recipe ,15,60,75,24208,20
10812,Banana Frittata Recipe ,15,15,30,24210,3
10813,Breakfast Biscuits Recipe ,10,10,20,24212,10
10814,Spinach Pie Recipe ,15,30,45,24213,4
10815,Dark Carrot Raisin Muffins Recipe ,10,20,30,24214,12
10816,Smoked Salmon Pizette Recipe ,15,15,30,24216,6
10817,Sour Cream Chicken Quiche Recipe ,20,60,80,24217,6
10818,Flaming Doctor Pepper II Recipe ,2,NULL,2,24219,1
10819,Sex on the Beach II Recipe ,1,NULL,1,24220,1
10820,Sex on the Beach III Recipe ,1,NULL,1,24221,1
10821,South Carolina Sweet Tea Recipe ,1,10,11,24222,16
10822,Flaming Doctor Pepper I Recipe ,5,NULL,5,24223,1
10823,Calico Bean Casserole Recipe ,20,30,50,24224,6
10824,'Phil and Tony''s Killer Caraway Beef Tenderloin Recipe ',5,15,20,24225,1
10825,Sushi Roll Recipe ,45,NULL,45,24228,8
10826,Tortilla Rollups IV Recipe ,15,NULL,15,24229,25
10827,Vinegar Pickled Carrots Recipe ,10,15,745,24230,32
10828,Vietnamese Salad Rolls Recipe ,20,5,25,24231,8
10829,Spinach Dip in Pumpernickel Recipe ,30,20,50,24232,20
10830,Shrimp Cream Cheese Spread Recipe ,15,NULL,75,24233,32
10831,Quick and Easy Taco Dip Recipe ,10,NULL,70,24234,20
10832,Spicy Bagel Bites Recipe ,10,5,15,24235,10
10833,Spinach Dip with Water Chestnuts Recipe ,5,NULL,125,24236,NULL
10834,Toasted Pecans Recipe ,10,60,70,24238,12
10835,Vietnamese Fresh Spring Rolls Recipe ,45,5,50,24239,8
10836,Queso Dip Recipe ,10,10,20,24240,16
10837,Spicy Hot Crab Spread Recipe ,10,25,35,24241,32
10838,Spanakopita II Recipe ,30,65,95,24242,27
10839,Salsa II Recipe ,30,20,50,24243,96
10840,Vicksburg Cheese Ball Recipe ,20,NULL,20,24244,28
10841,Spicy Party Pretzels Recipe ,10,120,130,24245,15
10842,Sweet and Sour Sauce II Recipe ,5,15,20,24246,48
10843,Tomato Salsa without Onions Recipe ,5,15,20,24247,24
10844,Spicy Pretzels Recipe ,5,NULL,125,24248,10
10845,Ranch,15,NULL,15,24249,40
10846,Hot Sausage Dip Recipe ,15,30,45,24250,48
10847,Pineapple Chicken Bites Recipe ,15,15,30,24251,6
10848,Devilish Cheese Ball Recipe ,10,NULL,155,24252,16
10849,Chicken Salad with Toasted Almonds Recipe ,10,NULL,10,24254,6
10850,Chilled Russian Salad Dressing Recipe ,5,NULL,5,24255,12
10851,Cranberry Coleslaw Recipe ,30,NULL,60,24256,10
10852,Creamy Garlic Italian Dressing Recipe ,10,NULL,10,24257,24
10853,Saucy Chops II Recipe ,15,45,60,24260,6
10854,Beer Chops II Recipe ,10,420,430,24261,4
10855,Ground Beef Enchiladas Recipe ,15,40,55,24263,6
10856,Chili II Recipe ,10,45,55,24265,8
10857,Persimmon Raisin Yeast Bread Recipe ,5,3,8,24271,12
10858,Party Cucumber Sandwiches Recipe ,10,NULL,10,24273,5
10859,Smoked Salmon Scramble Recipe ,5,3,8,24277,1
10860,Brandied Fruit Topping Recipe ,10,10,20,24278,64
10861,Easy Red Velvet Cake Recipe ,15,25,40,24280,15
10862,Microwave Peanut Patties Recipe ,10,15,25,24281,24
10863,Plum Pudding I Recipe ,15,55,70,24282,8
10864,'Grandma''s Suet Pudding Recipe ',10,120,130,24284,15
10865,Tangy Cheese Ball Recipe ,15,NULL,195,24287,16
10866,Homemade Caramels Recipe ,5,15,140,24293,64
10867,Polish Pickles Recipe ,20,NULL,80,24295,25
10868,'Candie''s Easy Potato and Onion Dish Recipe ',10,45,55,24299,8
10869,Christmas Casserole Cookies II Recipe ,20,30,50,24300,60
10870,Christmas Chip Dip Recipe ,5,NULL,5,24301,16
10871,Old,5,90,95,24305,4
10872,Peanut Cluster Candy Recipe ,5,10,75,24307,40
10873,Easy Cinnamon Fudge Recipe ,10,10,80,24311,32
10874,Brown Rice Recipe ,5,60,65,24314,4
10875,Creamed Cooked Cabbage Recipe ,10,60,70,24315,10
10876,'Maria''s Rice Recipe ',5,60,65,24316,6
10877,'Nana White''s Famous Brussels Sprouts Recipe ',30,30,60,24317,7
10878,Hearty Homemade Tomato Sauce Recipe ,20,60,80,24319,5
10879,Pomegranate Relish Recipe ,5,5,10,24325,5
10880,Classic Candied Sweet Potatoes Recipe ,15,95,110,24326,8
10881,OU Corn Casserole Recipe ,5,45,50,24327,8
10882,Asparagus Casserole II Recipe ,15,30,45,24328,8
10883,Spanish Rice II Recipe ,10,30,40,24329,4
10884,Candied Sweet Potatoes Recipe ,5,35,40,24330,12
10885,Pearl Baked Cream Onions Recipe ,5,50,55,24334,6
10886,Biscuit Tortoni Recipe ,20,NULL,20,24335,8
10887,Butterscotch Candy Recipe ,10,15,45,24336,40
10888,Vinegar Taffy Recipe ,15,25,85,24337,30
10889,Gumdrop Squares Recipe ,20,25,480,24338,30
10890,Pecan Pralines Recipe ,NULL,20,60,24339,30
10891,Piggy Wiggys Recipe ,10,15,25,24340,8
10892,Individual Egg Tarts Recipe ,30,25,55,24341,12
10893,Scotch Eggs with Mustard Sauce Recipe ,20,10,30,24343,6
10894,Scrambled Eggs with Leek and Sauce Recipe ,10,5,15,24344,1
10895,Shredded Potato Quiche Recipe ,20,45,65,24345,4
10896,Banana Flavored Jam Recipe ,5,10,15,24347,12
10897,Easy Apple Cinnamon Muffins Recipe ,20,25,45,24352,6
10898,Dill Potato Salad Recipe ,20,15,65,24353,6
10899,Dill Sour Cream Potato Salad Recipe ,10,20,210,24360,5
10900,Pickled Green Beans Recipe ,10,20,30,24361,8
10901,Italian Taco Salad Recipe ,15,10,25,24362,6
10902,Wild Rice Salad Recipe ,20,40,120,24363,12
10903,Zesty Pantry Potato Stew Recipe ,20,150,170,24366,8
10904,Jazzy Green Bean Casserole Recipe ,5,35,40,24367,9
10905,Pizza Without the Red Sauce Recipe ,15,20,35,24368,8
10906,'Daddy''s Apple Salad Recipe ',20,NULL,20,24369,5
10907,Easy Chocolate Tofu Pie Recipe ,15,25,40,24370,8
10908,Fresh Fruit with Poppy Seed Dressing Recipe ,15,NULL,15,24371,6
10909,Whole Wheat and Honey Pizza Dough Recipe ,10,10,20,24372,12
10910,Fruit Salad in Seconds Recipe ,10,NULL,10,24373,12
10911,Tofu Caesar Dressing Recipe ,10,NULL,10,24374,16
10912,'Gail''s Seven Layer Salad Recipe ',15,NULL,45,24375,10
10913,Slow Cooker Spaghetti Bolognaise Sauce Recipe ,30,720,1140,24377,12
